"Name","Path","Position","Is Active","Url Key","Description","Image","Page Title","Meta Keywords","Meta Description","Include In Menu","Display Mode","CMS Block","Is Anchor","Availabe Sort By","Default Sort By","Page Layout","Custom Layout Update"
"Yellow Jackets- 5654","Root team","44","No","yellow-jackets-5654","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Jackets</txt></action>
</block>
</reference>"
"TCNJ- 5191","Root team","45","No","tcnj-5191","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Xaverian Brothers- 5119","Root team","46","No","xaverian-brothers-5119","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Brothers</txt></action>
</block>
</reference>"
"Wantagh Lacrosse- 5850","Root team","47","No","wantagh-lacrosse-5850","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>WARRIORS</txt></action>
</block>
</reference>"
"Recon Lacrosse- 5786","Root team","48","No","recon-lacrosse-5786","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Lacrosse Unlimited College Lacrosse GAME OF THE WEEK ","Root Category","18","Yes","college-lacrosse-game-of-the-week","Featured College Lacrosse Games of the Week. Brought to you by Lacrosse Unlimited. Exclusive Custom Lacrosse gear.","","Featured College Lacrosse Game of the Week | Top 5 College Lacrosse Gear","","","No","Products only","","No","","","No layout updates",""
"Rumson Lacrosse- 5429","Root team","43","No","rumson-lacrosse-5429","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Fair</txt></action>
</block>
</reference>"
"South Brunswick Lacrosse- 5225","Root team","42","No","south-brunswick-hs-lacrosse-5225","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Brunswick</txt></action>
</block>
</reference>"
"SUNY Maritime- 5549","Root team","41","No","suny-maritime-5549","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Privateers</txt></action>
</block>
</reference>"
"Canterbury Girl\'s Lacrosse- 5074","Root team","40","No","canterbury-girl-s-lacrosse-5074","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Saints</txt></action>
</block>
</reference>"
"CSH Girl\'s Lacrosse- 5321","Root team","39","No","csh-girl-s-lacrosse-5321","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lax</txt></action>
</block>
</reference>"
"Syosset Girl\'s Lacrosse- 4854","Root team","38","No","syosset-girl-s-lacrosse-4854","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Braves</txt></action>
</block>
</reference>"
"West Islip Lacrosse- 4595","Root team","36","No","west-islip-lacrosse-4595","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lions</txt></action>
</block>
</reference>"
"Babylon Boys Lacrosse- 5475","Root team","37","No","babylon-high-school-boys-lacrosse-5475","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Spartans Lacrosse- 5063","Root team","35","No","spartans-lacrosse-5063","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Spartan</txt></action>
</block>
</reference>"
"South Windsor Lacrosse- 5735","Root team","49","No","south-windsor-lacrosse-5735","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>lacrosse</txt></action>
</block>
</reference>"
"Eastchester High School- 5516","Root team","50","No","eastchester-high-school-5516","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Sachem Booster Club- 6083","Root team","51","No","sachem-booster-club-6083","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Arrows</txt></action>
</block>
</reference>"
"Westlake Youth Lacrosse- 6535","Root team","65","No","westlake-youth-lacrosse-6535","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Paragon Lacrosse- 6540","Root team","64","No","paragon-lacrosse-6540","Please allow 4-6 weeks from time of STORE CLOSING for delivery. ","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>Paragon</txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>
"
"Salt Shakerz- 6085","Root team","63","No","salt-shakerz-6085","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Shakerz</txt></action>
</block>
</reference>"
"Blue Devil Elite- 6477","Root team","61","No","blue-devil-elite-6477","<p><span style=""font-size: small;"">STORE CLOSES 5/3/13: Orders Take 5-6 Weeks From Store Closing Date</span></p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>Blue Devil Elite</txt></action>
<action method=""setPassWord""><txt>BDE</txt></action>
</block>
</reference>"
"Legacy Lacrosse- 5563","Root team","62","No","legacy-lacrosse-5563","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>lacrosse</txt></action>
</block>
</reference>"
"West Babylon Boys Lax- 6149","Root team","60","No","west-babylon-boys-lax-6149","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>WBLax</txt></action>
</block>
</reference>"
"Bulldog Lacrosse Club- 5268","Root team","59","No","bulldog-lacrosse-club-5268","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Prime Time- 6134","Root team","58","No","prime-time-6134","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>PT</txt></action>
</block>
</reference>"
"Up To 35% Percent Off Lacrosse Equipment","Root Category","21","Yes","35-percent-off-select-brine-warrior-lax-equipment","<h2>Save Up To 35% with Mid-Season Markdown Pricing on Select Brine and Warrior Lax Equipment</h2>","","35% Percent OFF Brine Warrior Lacrosse Equipment | Discount Lax Gear","Price,Discounts,Brine,Lax,Lacrosse,Equipment,Save,20 Percent,Brine,Heads,Discounted,markdowns,deals","Save 35% Off on Top Brands Brine & Warrior Lax Equipment at Lacrosse Unlimited. Get it FAST! FREE Shipping on qualified orders. ","No","Products only","","No","Best Value,Brand,Price","","No layout updates",""
"Pitt Physical Therapy- 5521","Root team","57","No","pitt-physical-therapy-5521","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>PT</txt></action>
</block>
</reference>"
"Trumbull Youth Lacrosse- 6199","Root team","56","No","trumbull-youth-lacrosse-6199","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Northport Girls Lacrosse- 5967","Root team","55","No","northport-girls-lacrosse-5967","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>lacrosse</txt></action>
</block>
</reference>"
"RVC Lacrosse- 5656","Root team","54","No","rvc-lacrosse-5656","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"North Shore- 4870","Root team","53","No","north-shore-4870","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Vikings</txt></action>
</block>
</reference>"
"Amherst Lacrosse- 5422","Root team","52","No","amherst-lacrosse-5422","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Ward Melville Lacrosse- 5318","Root team","34","No","ward-melville-lacrosse-5318","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>lax</txt></action>
</block>
</reference>"
"Huntington Lacrosse- 5445","Root team","33","No","huntington-lacrosse-5445","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Devils</txt></action>
</block>
</reference>"
"Villanova Parents- 5451","Root team","32","No","villanova-parents-5451","","","","","","No","Products only","","No","Best Value","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>nova</txt></action>
</block>
</reference>"
"New Lacrosse Products","Root Category","20","Yes","new-lacrosse-product-arrivals","<h2><span style=""color: #000000; font-size: large;"">New Lacrosse Products Release! </span></h2>
<p><span style=""color: #000000; font-size: large;"">Lacrosse Unlimited is THE place to check-out ALL the new lacrosse products before anyone else. Bookmark this page to find the newest lacrosse heads, lacrosse shorts, and all your new lacrosse gear right in one place. </span></p>","","New Lacrosse Products - Warrior NOZ and Warrior Kryptolyte Hot Sauce","","New Warrior Noz Lacrosse head, and Warrior Kryptolyte Hot Sauce Limited Edition Shaft. ONLY at Lacrosse Unlimited. FREE Shipping On 100\'s Of Products!","No","Products only","","Yes","Best Value,Brand,Price,Color","","No layout updates",""
"USCGA- 4591","Root team","15","No","uscga-4591","","","","","","No","Products only","","No","Brand,Price,Color","Brand","2 columns with left bar","  <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Bears</txt></action>
</block>
</reference> "
"Sachem Booster Club- 4613","Root team","14","No","sachem-booster-club-4613","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Arrows</txt></action>
</block>
</reference> "
"Dulles South Youth Lacrosse-4585","Root team","13","No","dulle-south-youth-lacrosse-4585","","","","","","No","Products only","","No","Best Value","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>South</txt></action>
</block>
</reference> "
"Connetquot Lacrosse- 4431","Root team","12","No","connetquot-booster-club-lacrosse-4431","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Tbirds</txt></action>
</block>
</reference> "
"Prime Time- 4683","Root team","11","No","prime-time-4683","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>PT Lax</txt></action>
</block>
</reference> "
"Yellow Jackets Lacrosse- 4652","Root team","10","No","yellow-jackets-lacrosse-4652","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Jackets</txt></action>
</block>
</reference> "
"Drew Univ. Womens Lacrosse- 4331","Root team","9","No","drew-univ-womens-lacrosse-4331","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Rangers</txt></action>
</block>
</reference> "
"Bentley College Womens Lacrosse- 4479","Root team","8","No","bentley-college-womens-lacrosse-4479","","","","","","No","Products only","","No","","","No layout updates","<reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Sienna Panthers- 4597","Root team","7","No","sienna-panther-4597","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Panthers</txt></action>
</block>
</reference> "
"Trumbull Youth Lacrosse- 4499","Root team","6","No","trumbull-youth-lacrosse-4499","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"University of Pitt Hockey- 4032","Root team","5","No","university-of-pitt-hockey-4032","","","","","","No","Products only","","No","Best Value,Brand,Price","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Hockey</txt></action>
</block>
</reference> "
"Smithtown West Soccer- 4282","Root team","4","No","smithtown-west-soccer-4282","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Soccer</txt></action>
</block>
</reference> "
"Carroll Manor Youth Lacrosse- 4538","Root team","3","No","carroll-manor-youth-lacrosse-4538","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Danvers Youth Lacrosse- 4015","Root team","2","No","danvers-youth-lacrosse-4015","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Salt Shakerz - 4732","Root team","16","No","salt-shakerz-4732","","","","","","No","Products only","","No","","","No layout updates","  <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Shakerz</txt></action>
</block>
</reference> "
"St. Peters Prep- 5940","Root team","17","No","st-peters-prep-5940","","","","","","No","Products only","","No","","","No layout updates","  <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Prep</txt></action>
</block>
</reference> "
"Fort Hunt Youth Lacrosse- 5493","Root team","31","No","fort-hunt-youth-lacrosse-5493","","","","","","No","Products only","","No","Best Value","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference>"
"Montville Lacrosse Club- 5460","Root team","30","No","montville-lacrosse-club-5460","","","","","","No","Products only","","No","Best Value,Brand,Price","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Warriors</txt></action>
</block>
</reference>"
"University of Pitt Golf- 4679","Root team","29","No","university-of-pitt-golf-4679","","","","","","No","Products only","","No","Best Value,Brand,Price,Color","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Golf</txt></action>
</block>
</reference>"
"Youth","Root Category","16","Yes","youth-lacrosse","","","Youth Lacrosse Clothes | Youth Lacrosse Equipment | Youth Lacrosse Footwear ","","Free Shipping on All Orders over $99. In-stock items ship within 24 Hours direct to your Home with our BEST PRICES GUARANTEED. Youth Lacrosse Apparel and Equipment by Brine, Nike, STX, Maverik, Under Armour and Warrior.","Yes","Products only","","No","Brand,Price,Color","Brand","No layout updates",""
"Prime Time- 5287","Root team","27","No","prime-time-5287","","","","","","No","Products only","","No","Brand","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>PT</txt></action>
</block>
</reference>"
"Red Bank- 5253","Root team","26","No","red-bank-5253","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>RB</txt></action>
</block>
</reference>"
"Coyote Lacrosse- 4781","Root team","25","No","coyote-lacrosse-4781","","","","","","No","Products only","","No","Brand","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>lax</txt></action>
</block>
</reference>"
"Cougars Lacrosse- 4549","Root team","24","No","cougars-lacrosse-4549","","","","","","No","Products only","","No","Brand","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>lax</txt></action>
</block>
</reference> "
"Long Island FBI-4790","Root team","23","No","long-island-fbi-4790","","","","","","No","Products only","","No","Best Value","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Long Island</txt></action>
</block>
</reference> "
"Riverdale Country School-4829","Root team","22","No","riverdale-country-school-4829","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>RCS</txt></action>
</block>
</reference> "
"University of Pitt Lacrosse-5009","Root team","21","No","university-of-pitt-lacrosse-5009","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Smithtown East Lacrosse- 4216","Root team","20","No","smithtown-east-lacrosse-4216","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Bulls</txt></action>
</block>
</reference> "
"Briar Woods Boys Lacrosse- 5936","Root team","18","No","briar-woods-boys-lacrosse-5936","","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Falcons</txt></action>
</block>
</reference> "
"Briar Woods Girls Lacrosse- 5899","Root team","19","No","briar-woods-girls-lacrosse-5899","","","","","","No","Products only","","No","","","No layout updates","<reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Falcons</txt></action>
</block>
</reference> "
"Long Island Express","Root Category","19","Yes","long-island-express","","","Long Island Express Team Gear","","","No","Products only","","Yes","Brand,Price,Color","Price","No layout updates",""
"Wesleyan Lacrosse- 4472","Root team","1","No","wesleyan-university-4472","","","","","","No","Products only","","Yes","Best Value,Brand,Price,Color","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Goals & Training","Root Category","13","Yes","lacrosse-goals-training","","Goals_Sub_Category_Banner_1.png","Lacrosse Goal | Lacorsse Shooting Targets | Rebounder Walls | Lacrosse Balls","","FREE SHIPPING ALL ORDERS Over $99! Top Quality & Great Selection. Best Prices Guaranteed On LACROSSE GOAL & TRAINING TARGETS","Yes","Static block only","sub_goals","Yes","Best Value,Brand,Price,Color","","No layout updates",""
"Pacific Lacrosse Festival - 6766","Root team","68","No","pacific-lacrosse-festival-6766","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>Pacific</txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Long Island Express- 5297","Root team","28","No","long-island-express-5297","","","","","","No","Products only","","No","Best Value","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt></txt></action>
<action method=""setPassWord""><txt></txt></action>
</block>
</reference>"
"Main Line Lacrosse- 6415","Root team","69","No","main-line-lacrosse-6415","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates"," <reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>Main Line</txt></action>
<action method=""setPassWord""><txt>Lacrosse</txt></action>
</block>
</reference> "
"Mens","Root Category","22","Yes","mens","","halmet-banner2.jpg","","","","Yes","Static block only","mens_category_page_block","No","","","No layout updates",""
"University of Illinois Lax- 7048","Root team","74","Yes","university-of-illinois-lax-7048","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","","","","No","Products only","","No","","","No layout updates","<reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>illinois</txt></action>
<action method=""setPassWord""><txt>lax</txt></action>
</block>
</reference> "
"Farmingdale Lady Dalers Lacrosse- 6975","Root team","73","No","lady-dalers-lacrosse","<p><span style=""font-size: small;"">All Team Store Orders are CUSTOM Made, There are <span style=""text-decoration: underline;""><strong>NO RETURNS, REFUNDS or EXCHANGES</strong></span>. ALL SALES are Final. Once your order is placed, <span style=""text-decoration: underline;""><strong>NO CHANGES</strong></span>&nbsp;can be made to your order. Please <span style=""text-decoration: underline;""><strong>REVIEW</strong></span> your order, and the size charts before confirming your order. Orders will<strong> SHIP approx 5-6 weeks</strong>&nbsp;AFTER the store <strong>CLOSE</strong> date.</span>&nbsp;</p>","","Farmingdale Lady Dalers Lacrosse Store","","","No","Products only","","No","Best Value,Brand,Price,Color","","No layout updates","<reference name=""header"">
<block type=""core/template"" name=""pass"" template=""password/pass.phtml"">
<action method=""setUserName""><txt>Lady Dalers</txt></action>
<action method=""setPassWord""><txt>LAX</txt></action>
</block>
</reference> "
